id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month
24394263,MLHouse,184122341,Marco,,San Donato - San Vitale,445.069.846.841.152,1.135.885.577.432.210,Entire home/apt,61,3,3,20/06/18,1.48,1,227,june,2018
24401357,B&Bo Old Town.Bagno privato ingresso indipendente,69243560,Ivan,,Santo Stefano,4.449.723.481.436.550,11.345.808.891.362.700,Private room,42,1,9,29/06/18,3.70,1,138,june,2018
24424793,Appartamento al Meloncello con mansarda a soppalco,2019460,Marco,,Porto - Saragozza,4.448.967.245.064.760,11.308.567.349.745.100,Entire home/apt,59,3,1,04/06/18,1,1,226,june,2018
24438061,Castiglione 4- Palazzo Pepoli,175414430,About,,Santo Stefano,4.449.317.194.386.330,11.347.362.752.500.600,Entire home/apt,79,2,8,19/06/18,3.87,7,228,june,2018
24443378,Wonderful 2bdr 140sqmt in P.za Santo Stefano 82275,5056483,Bettina,,Santo Stefano,4.449.394.944.303.550,11.348.620.162.988.200,Entire home/apt,340,3,0,,,64,243,june,2018
24447290,Bologna Via Saragozza Room,36923752,Leonardo,,Porto - Saragozza,44.490.337.741.014.200,11.327.425.825.970.900,Private room,31,2,1,27/05/18,0.86,1,148,june,2018
24449303,Z8 Ferro - Just remodernised studio flat,11890324,Silvia E Jacopo,,Santo Stefano,4.450.132.662.746.640,11.350.930.197.714.900,Entire home/apt,50,2,6,18/06/18,3.40,6,149,june,2018
24469505,Palazzo Bocchi || The Place BO Apartments <3,160860336,The Place,,Santo Stefano,4.449.593.671.141.590,11.345.840.482.672.200,Entire home/apt,70,2,6,15/06/18,3.05,9,59,june,2018
24479442,Candy Room,182181223,Dorothy,,Santo Stefano,4.449.826.361.642.800,11.352.304.535.504.200,Private room,75,1,3,06/05/18,1.32,6,70,june,2018
24480231,Dorothy Palace,182181223,Dorothy,,Santo Stefano,4.449.891.459.172.270,11.350.712.020.726.500,Entire home/apt,250,1,0,,,6,77,june,2018
24484013,Bright Apartment with balcony x 4-S.Orsola!,132464778,Welcome To Bologna!,,Santo Stefano,4.448.017.357.837.890,1.136.601.276.693.760,Entire home/apt,60,2,3,11/05/18,1.36,26,294,june,2018
24487732,stanza doppia privata tranquilla,34766619,Giamp,,Borgo Panigale - Reno,4.450.314.051.435.010,11.303.032.742.855.000,Private room,10,1,17,25/06/18,7.18,3,49,june,2018
24492191,Film house da Elena!,185008185,Elena,,San Donato - San Vitale,4.450.305.383.842.450,11.363.871.566.297.100,Entire home/apt,45,2,25,25/06/18,12.10,1,257,june,2018
24496271,ComodaMente appartamento a Bologna.,109328048,Stefano,,San Donato - San Vitale,4.449.451.124.975.340,11.387.035.984.427.800,Entire home/apt,50,2,3,25/06/18,1.43,1,219,june,2018
24514329,Camera semplice ma ricercata per goderti Bologna,4645995,Matteo,,Navile,44.510.449.855.874.700,1.134.213.361.006.810,Private room,30,1,2,20/05/18,1.05,1,148,june,2018
24529444,Casa via Fusari nel cuore della citta',185300983,Marina,,Porto - Saragozza,44.492.127.984.539.400,11.341.364.352.919.500,Entire home/apt,76,2,6,27/06/18,2.95,1,353,june,2018
24536760,Cairoli - One Bedroom Apartment,91327300,Bnbbologna,,Porto - Saragozza,4.450.517.556.326.120,11.339.185.100.446.400,Entire home/apt,70,1,0,,,21,21,june,2018
24537632,Roofs' View,185311882,Giovanni,,Navile,445.091.162.305.059,11.346.985.242.257.800,Private room,27,1,1,10/05/18,0.58,1,90,june,2018
24542657,Charming apartment in Bologna center,185399060,Paola,,Porto - Saragozza,44.496.526.989.919.900,1.133.247.122.847.290,Entire home/apt,50,3,5,20/06/18,2.46,1,169,june,2018
24554711,Camera matrimoniale grande e luminosa,100474922,Vittoria,,Santo Stefano,4.448.280.367.308.220,11.359.250.337.714.800,Private room,27,1,5,04/06/18,2.63,1,85,june,2018
24574652,B&B Zanardi 388,172198207,Claudia,,Navile,44.531.380.021.480.200,11.315.721.213.358.200,Private room,48,2,1,30/04/18,0.48,3,90,june,2018
24582214,Due posti letto in stanza doppia condivisa,185760143,Marcello,,Santo Stefano,4.449.577.780.010.100,11.348.313.231.327.600,Shared room,22,1,4,18/06/18,2.18,1,86,june,2018
24588772,Camera Singola - appartamento via del lavoro,60704252,Lucia,,San Donato - San Vitale,4.450.532.509.700.600,11.359.227.862.638.100,Private room,50,1,6,08/06/18,3.21,1,194,june,2018
24591404,Elegante monolocale nel centro di Bologna,185832518,Alessandro,,Santo Stefano,4.448.706.565.914.390,11.342.539.274.592.200,Entire home/apt,50,1,25,27/06/18,14.71,1,97,june,2018
24592371,Olly  apARTments,185838146,Paulina,,Navile,4.451.301.308.288.310,11.354.305.928.893.400,Entire home/apt,80,1,0,,,1,334,june,2018
24596322,Bilocale vicino al centro storico di Bologna,185867850,Claudia,,San Donato - San Vitale,4.449.306.478.656.600,11.367.131.136.345.300,Entire home/apt,40,2,7,19/06/18,3.28,1,306,june,2018
24602438,Venturoli Apartment - Quiete e praticità,174121328,Aldo,,San Donato - San Vitale,4.449.117.012.076.940,11.367.393.729.481.500,Entire home/apt,50,2,4,08/06/18,2.55,1,19,june,2018
24602558,DOMUS IRNERIO,35958030,Maria Carmela,,Santo Stefano,44.501.101.783.265.600,11.348.659.492.873.600,Entire home/apt,63,2,11,17/06/18,5.24,1,349,june,2018
24603008,La Casina Di Bianca,185919900,Michela,,Santo Stefano,4.448.240.254.443.290,1.136.513.012.785.630,Entire home/apt,45,2,7,22/06/18,3.75,1,117,june,2018
24613623,Ampia stanza singola a pochi passi dal centro!!!,166417830,Riccardo,,Porto - Saragozza,44.501.302.024.338.000,11.326.522.694.435.300,Private room,25,1,12,13/06/18,5.54,1,313,june,2018
24614705,Spacious Studio in Green and Comfort Area,17629388,Federica,,Porto - Saragozza,4.448.556.058.066.490,11.296.864.573.832.300,Entire home/apt,31,1,0,,,1,201,june,2018
24616687,Nice and friendly!,186027029,Stefano,,Porto - Saragozza,4.450.148.217.802.800,1.134.116.976.926.520,Shared room,25,1,19,20/06/18,8.91,1,324,june,2018
24638240,Camera matrimoniale a Bologna,18075439,Vale,,San Donato - San Vitale,4.449.402.583.974.310,11.379.976.223.522.400,Private room,40,1,0,,,1,148,june,2018
24642957,Trebisoda- the quiet in the centre,175414430,About,,Santo Stefano,4.449.382.221.888.570,11.348.226.828.611.400,Entire home/apt,60,2,3,05/06/18,2.14,7,159,june,2018
24644454,La stanza blu,181484963,Omaar,,Porto - Saragozza,4.449.037.605.063.000,11.315.367.255.521.900,Private room,23,1,2,03/06/18,1.87,3,97,june,2018
24645169,Stanza ampia e luminosa a due passi dal centro.,181484963,Omaar,,Porto - Saragozza,44.491.370.122.007.300,1.131.724.184.962.850,Private room,35,1,1,27/05/18,0.86,3,128,june,2018
24660815,Amazing Apartment with private parking,184755937,Amy,,Santo Stefano,44.473.067.220.902.300,11.362.488.218.969.600,Entire home/apt,39,1,1,14/06/18,1,1,191,june,2018
24664056,"Chez ""DORIANA""",186405155,Patrizia & Federica,,Porto - Saragozza,4.448.970.950.674.430,11.314.625.773.291.000,Entire home/apt,60,2,0,,,1,329,june,2018
24668087,Casa San Martino,89067449,Marco,,Santo Stefano,4.449.565.509.568.470,1.134.565.157.650.650,Entire home/apt,70,2,2,06/06/18,1.71,11,78,june,2018
24680568,Aeroporto bologna,46580114,Susanna,,Borgo Panigale - Reno,44.521.499.781.360.000,11.290.431.076.459.900,Entire home/apt,60,1,1,28/06/18,1,1,82,june,2018
24686786,A casa BART,178033051,Alessandra,,Santo Stefano,4.448.717.365.151.810,11.336.119.898.258.100,Entire home/apt,68,2,3,20/06/18,2.09,1,145,june,2018
24695629,Open Space/appartamento,86462395,Vittoria,,Porto - Saragozza,4.450.057.287.452.720,1.132.354.987.150.690,Entire home/apt,54,1,1,14/05/18,0.63,2,70,june,2018
24696210,OPEN SPACE/APPARTAMENTO,86462395,Vittoria,,Porto - Saragozza,4.449.977.010.419.030,11.325.011.534.558.500,Entire home/apt,55,1,3,24/06/18,2.65,2,27,june,2018
24709940,Appartamento “White dream” sotto San Luca,167664650,Lucia Chiara,,Borgo Panigale - Reno,4.449.035.193.782.720,113.001.423.962.115,Entire home/apt,40,2,2,26/06/18,2,1,129,june,2018
24713819,Gran Suite Piazza Maggiore,157493634,Casu Pietro,,Santo Stefano,444.953.072.191.965,11.344.834.929.311.900,Private room,110,1,0,,,2,354,june,2018
24714131,Villa Rivabella Bologna,157493634,Casu Pietro,,Santo Stefano,444.787.211.335.513,1.133.619.749.242.100,Private room,65,1,0,,,2,354,june,2018
24723185,"Home ""suite"" home  Bologna centro",186882840,Anna,,Santo Stefano,44.488.285.108.771.500,11.347.336.501.332.000,Entire home/apt,49,5,4,25/06/18,3.43,1,148,june,2018
24724445,Santapolly,186891650,Sara,,Santo Stefano,4.449.404.741.211.970,11.355.959.731.916.700,Entire home/apt,50,1,13,17/06/18,9.07,1,144,june,2018
24735311,B&B Zanardi 388,172198207,Claudia,,Navile,445.327.285.032.444,11.314.961.053.696.800,Private room,65,1,0,,,3,90,june,2018
24748356,|| Studio Finelli || The Place BO Apartments ||,160860336,The Place,,Santo Stefano,44.501.103.405.602.100,11.349.191.280.703.300,Entire home/apt,55,2,2,14/06/18,1.67,9,64,june,2018
24761777,La stanza bianca - The White Room,181484963,Omaar,,Porto - Saragozza,44.490.578.426.876.500,11.315.078.529.110.000,Private room,35,1,6,09/06/18,3.53,3,124,june,2018
24766077,Alessandra - Design and Central Apartment,91327300,Bnbbologna,,Porto - Saragozza,44.501.325.045.598.800,11.338.394.408.410.700,Entire home/apt,60,1,0,,,21,326,june,2018
24792174,Elegante appartamento zona San Donato (rif 600),187446228,Andrea,,San Donato - San Vitale,4.450.844.077.110.210,11.389.113.034.731.600,Entire home/apt,100,1,0,,,2,105,june,2018
24794572,Private room Ospedale Maggiore area,3975431,Ermanna,,Porto - Saragozza,4.450.192.934.054.330,11.310.723.456.281.300,Private room,40,1,17,25/06/18,9.27,1,156,june,2018
24797728,Camera Rossa - La Casa nel Verde 2,124527657,Roberta,,Navile,4.454.132.275.273.270,11.356.422.795.438.700,Private room,37,1,0,,,4,151,june,2018
24805917,Big and bright room not far from the center!,19288917,Ezgi,,Porto - Saragozza,4.449.982.062.243.680,11.317.306.840.613.600,Private room,22,2,0,,,1,296,june,2018
24811358,Casa Solferino,187586541,Fulvio,,Santo Stefano,4.448.837.964.295.710,11.341.454.673.410.600,Entire home/apt,80,1,1,29/05/18,0.91,1,261,june,2018
24814152,Cushy Double Sized Bunk Bed @TrainStation,24441531,Ilaria,,Navile,44.508.144.038.706.100,11.347.081.731.325.100,Shared room,18,1,9,26/06/18,4.74,8,145,june,2018
24814533,Cute Double Sized Bed @TrainStation,24441531,Ilaria,,Navile,4.452.782.774.226.960,11.359.240.144.320.300,Shared room,17,1,4,19/06/18,2.11,8,150,june,2018
24817098,Bilocale (rif 601) con vista su Bologna,187446228,Andrea,,San Donato - San Vitale,4.450.701.876.881.440,11.388.830.453.645.200,Entire home/apt,100,1,0,,,2,171,june,2018
24820144,Sweet home Sofia,187640888,Francesco,,Savena,44.469.070.412.500.300,11.387.328.806.818.800,Entire home/apt,73,1,3,08/06/18,1.67,1,365,june,2018
24820581,Notai Home Piazza Maggiore,187642582,Maria Cristina,,Santo Stefano,44.493.009.829.147.000,11.343.189.761.484.100,Entire home/apt,98,3,0,,,1,355,june,2018
24821449,NICE ROOM BETWEEN CENTER AND FAIR ZONE,17950342,Luigi,,San Donato - San Vitale,4.450.171.766.407.190,11.368.370.566.959.400,Private room,18,1,8,24/06/18,4.90,2,352,june,2018
24838141,Bright three-room PRIVATE BALCONY AND TERRACE,6537760,Silvia,,Santo Stefano,4.449.328.658.730.810,11.354.686.891.437.200,Entire home/apt,220,3,0,,,4,286,june,2018
24843263,A quattro passi dalla stazione,164666969,Raffaele,,Santo Stefano,445.034.970.239.262,1.134.879.092.080.850,Private room,32,1,0,,,2,179,june,2018
24849734,Matilde's Home,187847953,Matilde,,Porto - Saragozza,44.489.062.653.646.000,11.339.748.434.669.700,Entire home/apt,120,3,1,18/05/18,0.68,1,359,june,2018
24849954,STANZA PRIVATA IN CENTRO STORICO A BOLOGNA,143132666,Andrea,,Santo Stefano,444.903.005.269.161,11.343.205.166.852.900,Private room,35,5,1,25/05/18,0.81,1,78,june,2018
24859060,Sui tetti di Bologna,186220604,Federica,,Santo Stefano,4.449.325.636.524.140,11.354.874.728.698.800,Private room,24,2,9,17/06/18,5.40,1,73,june,2018
24871341,BBB,21640577,Davide,,Porto - Saragozza,4.449.358.042.619.210,11.337.327.244.936.400,Entire home/apt,85,1,0,,,1,178,june,2018
24888261,Stanza luminosa,188158415,Isabella,,Borgo Panigale - Reno,44.491.544.045.384.400,11.292.927.344.083.000,Private room,35,2,7,23/06/18,5.00,1,312,june,2018
24902004,Apartment in the center of Bologna,188271047,Emilia,,Porto - Saragozza,4.449.653.573.221.800,11.330.284.900.830.900,Entire home/apt,40,1,1,15/06/18,1,3,323,june,2018
24910837,LA PIETRA DI BOLOGNA,188334928,Tiziano,,Navile,4.451.857.926.421.460,1.135.165.289.653.310,Entire home/apt,70,2,0,,,1,357,june,2018
24924504,Antonella Apartment,85811869,Nunzio,,Porto - Saragozza,4.450.127.567.086.060,113.074.754.221.553,Entire home/apt,40,2,2,12/06/18,1.76,1,73,june,2018
24925483,Appartamento zona stadio accogliente e luminoso,188449800,Francesca,,Porto - Saragozza,44.491.742.683.688.500,11.304.565.471.496.900,Entire home/apt,42,2,0,,,1,51,june,2018
24925552,Cozy room in contact with the nature.,10835978,Ana,,Porto - Saragozza,4.448.704.244.377.010,11.316.094.396.883.500,Private room,25,1,8,27/06/18,4.80,1,34,june,2018
24926746,Petroni apartment: Luminoso appartamento in centro,188462262,Giulio,,Santo Stefano,4.449.494.494.076.480,11.352.753.598.056.400,Entire home/apt,95,2,6,21/06/18,4.74,1,318,june,2018
24930636,Green house - La casa verde,17850934,Clara,,Porto - Saragozza,4.449.746.117.090.290,11.331.113.317.983.800,Entire home/apt,75,1,0,,,1,233,june,2018
24941909,Nature and Relax in the heart of Bologna,48176798,Elisa,,Santo Stefano,4.442.513.769.454.900,11.315.516.522.763.900,Private room,50,1,1,03/06/18,1,1,157,june,2018
24943072,appartamento sulla piazza,99322914,Alina,,Santo Stefano,4.449.974.224.878.530,11.344.124.047.647.900,Entire home/apt,60,2,4,08/06/18,2.26,2,80,june,2018
24953049,Camera privata N 1 - FATU HIVA,19670948,Francesca,,Savena,44.460.338.151.460.800,11.366.403.498.957.500,Private room,45,1,0,,,2,132,june,2018
24954597,Camera in pieno centro,188661824,Gianpaolo,,Porto - Saragozza,4.449.924.370.999.290,11.339.635.177.700.500,Private room,40,1,2,28/06/18,1.25,1,6,june,2018
24957744,Camera Verde - La Casa nel Verde 2,124527657,Roberta,,Navile,4.454.141.927.708.120,11.355.562.150.773.300,Private room,37,1,1,19/05/18,0.70,4,144,june,2018
24959763,Appartamento Rolandino De Passeggeri,188697884,Elisabetta,,Santo Stefano,4.449.039.830.701.010,11.344.351.710.521.600,Entire home/apt,160,1,0,,,1,358,june,2018
24980733,Casa Tacito,188851236,Annalisa E Stefano,,Santo Stefano,4.448.131.115.316.780,11.338.118.814.115.900,Entire home/apt,85,2,1,21/05/18,0.73,1,272,june,2018
24983570,"ANCESCHI APARTMENTS - Appartamento ""Le Piazze""",137475943,Crea,,Savena,444.620.861.616.638,11.373.623.877.730.600,Entire home/apt,60,1,0,,,3,243,june,2018
24983959,Stanza Privata vicino le Due Torri,188875039,Francesco,,Santo Stefano,4.449.461.653.661.610,11.353.821.596.508.100,Private room,50,1,1,22/05/18,0.75,1,89,june,2018
24986575,Camera Azzurra - La Casa nel Verde 2,124527657,Roberta,,Navile,4.454.072.178.129.920,11.356.315.988.267.700,Private room,37,1,0,,,4,122,june,2018
24989615,Appartamento di sapore nel centro storico,4367124,Andrea,,Santo Stefano,44.496.536.691.056.100,11.344.133.915.045.400,Entire home/apt,60,2,0,,,2,232,june,2018
25003596,La casa del nespolo,189017011,Luigi,,San Donato - San Vitale,4.449.574.144.328.280,11.364.719.949.011.900,Entire home/apt,60,2,3,29/06/18,3,1,55,june,2018
25014144,Appartamento Buttieri,56799424,Matteo,,Santo Stefano,4.448.682.200.381.740,11.352.740.871.178.300,Entire home/apt,125,1,2,01/06/18,1.58,21,363,june,2018
25023274,Appartamento  6 Posti Letto,3133041,Giovanna,,San Donato - San Vitale,44.494.189.421.533.400,11.376.668.232.030.800,Private room,145,1,0,,,2,302,june,2018
25039817,Chez Fratellini deluxe flat with garden & parking,59425942,Christian,,Santo Stefano,44.488.265.288.435.800,11.360.150.667.765.200,Entire home/apt,90,2,3,24/06/18,3,1,145,june,2018
25047087,Chez Sophie,189351431,Sofia,,Santo Stefano,44.496.771.193.077.200,11.349.192.669.268.700,Entire home/apt,100,1,8,22/06/18,6.67,1,142,june,2018
25059997,Ampio appartamento,3133041,Giovanna,,San Donato - San Vitale,44.493.828.249.359.200,11.376.049.623.500.300,Entire home/apt,145,1,0,,,2,61,june,2018
25060095,Old Bridge Apartement,189466108,Pasquale E Sabina,,Savena,444.777.725.425.263,11.376.900.964.534.900,Entire home/apt,60,1,0,,,1,329,june,2018
25061617,Apt.with Spacious Terrace! Prime Location!NEW!,132464778,Welcome To Bologna!,,San Donato - San Vitale,44.493.648.514.325.500,11.360.543.250.235.100,Entire home/apt,42,2,2,24/06/18,2,26,287,june,2018
25062765,Luminoso appartamento con due balconcini in centro,189481261,Matteo,,Porto - Saragozza,4.450.286.200.761.490,1.133.116.809.820.150,Entire home/apt,59,3,0,,,1,358,june,2018
25064217,Doppia con bagno privato a 15min dal centro,5736666,Chiara,,San Donato - San Vitale,4.448.802.045.552.310,11.368.461.861.898.400,Private room,50,1,0,,,4,161,june,2018
25067846,Appartamento Emilio luminoso monolocale,189508561,Emanuele,,Borgo Panigale - Reno,4.451.527.277.445.370,11.284.850.963.347.900,Entire home/apt,49,7,1,11/06/18,1,1,180,june,2018
25067860,2 s camera singola b&b bologna centro,18452628,Francesco,,Porto - Saragozza,4.449.935.586.926.710,11.338.158.697.262.900,Private room,20,1,3,15/06/18,3,4,66,june,2018
25073084,Casa tra i tetti,189545382,Pier Paolo,,Porto - Saragozza,4.449.389.925.563.090,11.332.797.712.601.000,Entire home/apt,55,3,0,,,1,61,june,2018
25091021,Comfortable studio near Bologna Fair 3918,5056483,Bettina,,San Donato - San Vitale,4.450.143.505.158.840,11.369.365.735.921.200,Entire home/apt,100,3,0,,,64,224,june,2018
25091744,Modern and cozy studio with parking 80502,5056483,Bettina,,Navile,4.452.087.183.824.480,11.357.765.609.534.700,Entire home/apt,110,3,0,,,64,242,june,2018
25092425,La  casa di Elena,17048475,Elena,,Santo Stefano,4.449.166.075.969.010,11.356.270.336.521.400,Entire home/apt,80,1,0,,,1,364,june,2018
25093350,Charming studio with terrace 2403,5056483,Bettina,,Porto - Saragozza,4.449.604.158.856.150,11.335.010.658.377.400,Entire home/apt,107,3,0,,,64,204,june,2018
25095715,Singola luminosa appena fuori le mura,188087286,Samuele,,Santo Stefano,4.448.770.256.167.090,11.366.192.630.149.700,Private room,22,1,1,29/05/18,0.91,1,164,june,2018
25098971,Appartamento 2 camere da letto,189719774,Giovanni,,Navile,44.510.594.770.257.400,11.351.436.072.888.500,Entire home/apt,105,1,0,,,4,180,june,2018
25103000,Monolocale 2 persone,189719774,Giovanni,,Navile,44.509.720.431.835.200,11.351.267.269.110.500,Entire home/apt,62,1,0,,,4,149,june,2018
25116574,Camera per 4 persone,189719774,Giovanni,,Navile,4.451.142.942.082.760,11.352.700.377.049.100,Private room,85,1,0,,,4,180,june,2018
25116960,Appartamento per 3 persone,189719774,Giovanni,,Navile,4.451.115.005.170.490,11.352.160.765.180.500,Entire home/apt,65,1,0,,,4,149,june,2018
25130025,Stanza centrale porta mascarella,118848595,Raffaele,,Navile,4.450.597.474.997.140,11.347.742.214.402.000,Private room,37,1,13,25/06/18,9.07,2,23,june,2018
25136915,Stanza doppia ampio terrazzo in centro a Bologna,96563049,Dea,,Santo Stefano,445.019.119.623.989,11.351.488.643.778.000,Private room,26,1,5,27/06/18,5,1,1,june,2018
25148024,Casa in pieno centro storico a Bologna,80935016,Virginia,,Santo Stefano,4.449.099.085.268.540,1.135.505.542.791.350,Private room,28,1,5,18/06/18,5,1,211,june,2018
25149146,Unione 11- room w/ private bathroom,5510279,Alessandro,,Santo Stefano,4.449.594.132.418.590,1.135.236.992.087.150,Private room,35,2,1,17/06/18,1,19,169,june,2018
25155477,Sweet Urban Studio,187610876,Reesma Alloggi,,San Donato - San Vitale,44.484.980.295.166.100,1.137.224.500.654.970,Entire home/apt,60,2,2,26/06/18,2,1,120,june,2018
