id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,march,2019
7974522,Stupendo appartamento in centro,6525093,Karina,,Santo Stefano,4.449.919,1.135.131,Entire home/apt,105,1,160,20/01/19,3.77,2,128,march,2019
7996811,Scendidal treno vivi bologna centro,2688746,Sos Architettura Snc,,Santo Stefano,4.450.248,1.135.196,Entire home/apt,60,2,114,17/02/19,2.70,4,321,march,2019
8003833,Private Room in BO,1373203,Ludovica,,Porto - Saragozza,4.449.982,1.134.183,Private room,30,1,48,22/02/19,1.14,2,0,march,2019
8010458,In the historical center Designer's Suggestion,18161395,Claudia,,Santo Stefano,444.905,1.134.846,Entire home/apt,100,2,88,01/01/19,2.09,1,287,march,2019
8013326,2 5 KM FAR FROM FAIR FREE PARK!,10565373,Michela Borghetto,,San Donato - San Vitale,4.451.814,1.139.637,Entire home/apt,124,1,13,25/11/18,0.31,15,349,march,2019
8013456,2 bed/1bath Sant'Orsola Fair center,39550459,Anto (And Bruno),,San Donato - San Vitale,444.921,1.137.048,Entire home/apt,49,1,12,06/01/19,0.29,2,237,march,2019
8030861,Bright Capo di Lucca in Bologna Center,18257833,Davide,,Santo Stefano,4.450.007,1.134.508,Entire home/apt,60,2,267,21/11/18,6.63,1,223,march,2019
8047799,Appartamentino  S. Donato (Fiera),13023283,Natalia,,San Donato - San Vitale,4.450.172,1.136.684,Entire home/apt,50,2,10,29/05/18,0.24,1,348,march,2019
8048879,B&B in a library,42505888,Etta,,Santo Stefano,444.977,1.134.802,Entire home/apt,50,1,322,20/02/19,7.56,1,259,march,2019
8059868,Monolocale (a7) in centro a Bologna,41791621,Matteo,,Porto - Saragozza,4.449.874,1.134.256,Entire home/apt,50,2,78,24/02/19,1.84,3,345,march,2019
8065522,Bright apt 50 mq- wifi free with romantic balcony,36210420,Anna,,Santo Stefano,4.448.763,113.518,Entire home/apt,75,3,66,04/01/19,1.58,5,148,march,2019
8078703,La Ca' Sant'Orsola Affittaly Apartments,42673858,Alessandro,,San Donato - San Vitale,4.449.446,1.137.239,Entire home/apt,44,1,3,17/03/18,0.08,8,0,march,2019
8079291,La Ca' Tolmino-Mono Affittaly Apartments,42673858,Alessandro,,Porto - Saragozza,444.969,1.131.499,Entire home/apt,44,1,3,15/04/18,0.08,8,0,march,2019
8080274,Misa Quiet Duplex,42681473,Giuliana,,Savena,4.448.484,1.138.113,Entire home/apt,74,3,0,,,1,34,march,2019
8102330,Picolina,14846163,Celine,,Porto - Saragozza,4.449.322,1.133.197,Entire home/apt,40,3,67,01/03/19,1.60,1,300,march,2019
8118526,Nearby Airport cozy studio,3649633,Vito,,Borgo Panigale - Reno,4.452.147,1.129.615,Entire home/apt,33,3,27,27/11/18,0.67,1,0,march,2019
8126369,Grazioso bilocale in villa a 20 minuti dal centro,42912706,Lulli,,Porto - Saragozza,4.449.468,1.132.278,Entire home/apt,70,2,19,14/10/18,0.72,1,0,march,2019
8135819,Ampia Camera Singola in B&B nel centro di Bologna,42963739,Luigina,,Santo Stefano,4.448.918,1.135.537,Private room,40,1,40,03/02/19,0.95,6,280,march,2019
8156466,Stanza singola o matrimoniale,24358322,Ornella,,San Donato - San Vitale,4.448.913,1.136.802,Private room,30,1,11,19/11/18,0.30,4,363,march,2019
8159300,Confortevole Camera Matrimoniale centralissima,42963739,Luigina,,Santo Stefano,4.449.066,1.135.589,Private room,60,1,4,19/10/18,0.10,6,273,march,2019
8159459,Confortevole appartamento nel centro di Bologna,42963739,Luigina,,Santo Stefano,4.448.978,113.548,Entire home/apt,180,1,181,21/02/19,4.29,6,272,march,2019
8175500,Nuovo mono FIERA,43021594,Jocieli,,Navile,4.451.428,1.135.518,Entire home/apt,120,1,3,18/04/16,0.07,1,336,march,2019
8204941,Stanza privata,12000870,Pietro,,Porto - Saragozza,444.997,1.132.297,Private room,35,2,3,28/02/19,0.23,1,333,march,2019
8206716,Downtown Design Apartment + wifi,43275535,Massimo,,Santo Stefano,4.448.869,1.134.186,Entire home/apt,61,1,353,08/03/19,8.37,1,338,march,2019
8242546,Cà del Genio: cameretta con vista,30832857,Lorenzo,,Santo Stefano,44.48,1.132.414,Private room,35,1,59,09/12/18,1.40,3,97,march,2019
8248378,Loft in the city center,8630703,Stefania,,Porto - Saragozza,4.449.531,1.133.747,Entire home/apt,140,3,1,30/09/16,0.03,2,6,march,2019
8260952,ampia camera  Centro/saragozza,43562861,Roberto & Alice,,Porto - Saragozza,4.449.668,113.169,Private room,25,2,52,22/02/19,1.25,1,344,march,2019
8262091,Studio flat in the heart of Bologna,1146140,Mik,,Santo Stefano,4.448.764,1.134.111,Entire home/apt,55,3,164,11/02/19,3.88,1,116,march,2019
8266894,Luca's Garden Free WiFi & Car Park,20276253,Luca,,Santo Stefano,4.448.342,1.134.851,Entire home/apt,50,3,69,03/03/19,1.65,1,120,march,2019
8272296,Apartment 60 sqm with balcony,43618981,Carla,,Navile,4.450.854,1.135.405,Entire home/apt,68,2,71,04/03/19,1.68,1,24,march,2019
8277257,ducati follia,2688746,Sos Architettura Snc,,Borgo Panigale - Reno,4.451.313,1.126.749,Entire home/apt,39,4,27,28/09/18,0.67,4,328,march,2019
8282453,La Ca' Fiera Affittaly Apartments,42673858,Alessandro,,San Donato - San Vitale,4.450.592,1.135.886,Entire home/apt,49,1,3,22/09/18,0.27,8,0,march,2019
8299209,Double Room close to city center,43758494,Giovanni,,San Donato - San Vitale,4.449.356,1.136.345,Private room,90,1,9,11/11/18,0.21,1,363,march,2019
8317359,Mamolino bright Modern Apartment Centre Balcony,43834179,Francesca,,Santo Stefano,4.448.418,1.133.924,Entire home/apt,80,2,21,02/03/19,6.49,1,97,march,2019
8318165,AMAZING PENTHOUSE IN CITY CENTER WITH BALCONY,43852206,Gianmaria,,Porto - Saragozza,4.449.055,1.133.467,Entire home/apt,73,2,280,01/03/19,6.67,1,316,march,2019
8318883,Bilocale comodo zona fiera e centro,43851294,Silvia,,San Donato - San Vitale,4.449.932,1.140.497,Entire home/apt,35,3,103,17/02/19,2.43,1,321,march,2019
8323255,MANSARDA *Sakura* IN PIENO CENTRO STORICO -Bologna,43744254,Alma,,Santo Stefano,4.449.158,1.135.406,Private room,55,1,21,25/11/18,0.50,2,361,march,2019
8325542,Mini appartamento centrale,2075825,Giovino,,Porto - Saragozza,4.449.068,1.134.076,Private room,200,3,0,,,1,0,march,2019
8331727,Cozy apartment in West Bologna,43921490,Paolo,,Borgo Panigale - Reno,4.450.441,1.129.939,Entire home/apt,60,1,18,23/07/18,0.43,1,355,march,2019
8349045,Tranquilla stanza nel verde a BO,44006946,Laura,,Savena,4.445.614,1.136.829,Private room,50,2,12,01/01/19,0.29,1,111,march,2019
8366007,Loft Little Lion,44092835,Giancarla,,Savena,4.448.207,1.138.091,Entire home/apt,60,1,116,04/01/19,3.26,2,244,march,2019
8376691,Bologna Centro - Appartamento,673499,Marina,,Porto - Saragozza,4.450.011,1.132.567,Entire home/apt,90,2,8,18/03/18,0.20,2,290,march,2019
8379803,La Casetta dell'Artista,13699930,La Casetta,,Porto - Saragozza,4.449.431,1.133.978,Private room,52,1,220,25/02/19,5.45,1,126,march,2019
8395511,Camera con bagno privato.,44235526,Guillermo Augusto,,Porto - Saragozza,4.450.288,1.132.797,Private room,30,1,15,30/06/17,0.36,1,320,march,2019
8406062,Appartamento centrale Piazza Maggiore 2 Torri,43471702,Paolo,,Santo Stefano,444.973,1.134.712,Entire home/apt,129,1,191,02/03/19,4.61,1,250,march,2019
8417950,Bologna: luminoso bilocale centro storico,34743110,Vincenza,,Santo Stefano,4.449.379,1.135.057,Entire home/apt,70,2,71,04/03/19,1.89,1,310,march,2019
8469704,Central cozy flat in Bologna,21480118,Daniela,,Santo Stefano,4.448.658,1.132.939,Entire home/apt,150,2,2,28/09/17,0.05,11,337,march,2019
8477028,A 5 MINUTI  DALL'OSPEDALE MAGGIORE,44641940,Fabia,,Borgo Panigale - Reno,44.502,1.130.579,Entire home/apt,45,3,36,09/11/18,0.89,1,283,march,2019
8511108,Loft accogliente in zona strategica,17441147,Antonio,,Santo Stefano,4.448.518,1.136.178,Entire home/apt,65,2,34,30/04/18,0.81,1,329,march,2019
8531316,GALATEA Canton de Fiori Apartments,12779047,Elena,,Porto - Saragozza,4.449.401,1.134.202,Entire home/apt,100,2,65,21/11/18,1.80,4,278,march,2019
8538178,Bologna Cozy little apartment  very central,27417054,Rita,,Santo Stefano,4.448.695,1.135.242,Entire home/apt,81,2,56,04/01/19,1.34,1,345,march,2019
8565007,B&Bologna,45075748,Maria,,Santo Stefano,4.447.905,1.136.065,Private room,80,1,34,01/01/19,0.81,1,341,march,2019
8565303,La Ca' Maggiore-Balcone Affittaly Apartments,42673858,Alessandro,,Borgo Panigale - Reno,4.450.572,1.130.926,Entire home/apt,44,1,2,23/03/18,0.05,8,15,march,2019
8576337,Ariosto Studio Apt - Super Central,45136743,Andrea,,Santo Stefano,4.449.671,1.134.437,Entire home/apt,79,2,6,30/09/18,0.16,33,284,march,2019
8576860,Marsalino Apartment - Spacious and Central,45136743,Andrea,,Santo Stefano,4.449.823,1.134.508,Entire home/apt,89,2,0,,,33,281,march,2019
8577065,Ariosto Low-Cost Family Apartment,45136743,Andrea,,Porto - Saragozza,4.449.843,113.435,Entire home/apt,129,2,7,29/10/18,0.20,33,276,march,2019
8591768,Luca's 1 - Stadio/San Luca/Ingegneria/Maggiore,45215630,Maria Teresa,,Porto - Saragozza,4.449.564,113.162,Entire home/apt,50,2,17,01/01/19,0.44,4,267,march,2019
8602783,Room steps away from the centre,13319330,Davide,,Porto - Saragozza,4.449.547,1.132.539,Private room,27,1,152,26/02/19,3.70,1,352,march,2019
8607897,Room for 7pp with private bathroom,45285835,Daniele,,San Donato - San Vitale,4.450.123,11.357,Shared room,15,1,107,03/03/19,2.55,1,72,march,2019
8611831,Studio Bologna center,45303779,Filippo,,Porto - Saragozza,4.449.035,1.133.059,Entire home/apt,35,1,186,05/02/19,4.46,1,110,march,2019
8623287,La MAISONETTE,45359034,Emma,,Porto - Saragozza,4.449.337,113.161,Entire home/apt,42,1,57,03/01/19,1.44,1,355,march,2019
8630595,Luminosa stanza in Zona Mambo,16369622,Isabella,,Porto - Saragozza,4.450.574,1.133.151,Private room,29,1,101,31/10/18,2.45,1,350,march,2019
8638341,Luca's 2 - Stadio/San Luca/Ingegneria/Maggiore,45215630,Maria Teresa,,Porto - Saragozza,4.449.348,1.131.599,Entire home/apt,60,2,15,23/09/18,0.40,4,219,march,2019
8642390,THE GATEWAY- Historical City Center,19526336,Antonio,,Porto - Saragozza,445.049,1.134.081,Entire home/apt,100,3,5,11/06/18,0.12,3,263,march,2019
8650395,"Appartamento ""IL FOCOLARE""",27780872,Gianluca,,San Donato - San Vitale,4.449.451,1.138.247,Entire home/apt,47,2,99,03/02/19,2.50,2,63,march,2019
8657975,At Grandma's (private bathroom),34645622,Mamy & I (Simonetta & Bruno),,San Donato - San Vitale,4.449.455,1.139.722,Private room,30,1,168,04/03/19,4.05,2,29,march,2019
8659724,appartamento zona fiera stazione,26941415,Pierandrea,,Navile,4.450.892,1.135.158,Entire home/apt,110,1,2,09/09/17,0.08,7,352,march,2019
8660552,appartamento brevi periodi serlio 2,26941415,Pierandrea,,Navile,4.450.747,1.135.023,Entire home/apt,110,1,1,30/03/18,0.09,7,331,march,2019
8665772,Well-servedToTheFairAndTheCentre!,40664087,Tiziana,,San Donato - San Vitale,44.494,1.136.957,Entire home/apt,59,1,5,30/09/16,0.12,1,353,march,2019
8680483,Captivating Art-filled Loft in Downtown Bologna,45586550,Barbara,,Santo Stefano,4.449.351,1.135.184,Entire home/apt,95,1,193,19/02/19,4.73,1,140,march,2019
8685277,due doppie  piu' poltrona letto,36866658,Giuliana,,Santo Stefano,4.450.163,1.135.211,Private room,35,1,3,28/10/18,0.61,2,356,march,2019
8695792,Quiet flat with Private Free Garage,27684937,Barbara,,Santo Stefano,4.448.597,113.394,Entire home/apt,75,2,178,25/02/19,4.49,1,269,march,2019
8697489,Z8 Terra - Nice studio flat,11890324,Silvia E Jacopo,,Santo Stefano,4.450.269,1.135.133,Entire home/apt,66,2,106,09/10/18,2.61,6,117,march,2019
8702765,La Mansarda della Musica,45685386,Massimo,,Santo Stefano,4.450.096,1.134.537,Entire home/apt,98,2,214,21/02/19,5.81,2,302,march,2019
8724400,Camera DOPPIA + transfer COSMOPROF,45733095,Riccardo,,Savena,4.447.519,1.138.637,Private room,200,1,3,22/03/16,0.07,1,364,march,2019
8732902,Panoramic Loggia in Medieval City,6657170,Gabriele,,Santo Stefano,4.449.522,1.135.111,Entire home/apt,75,2,209,04/03/19,5.77,1,196,march,2019
8749703,Cozy room over the roofs,45893277,Nicola,,Porto - Saragozza,4.449.598,1.133.188,Private room,25,1,204,10/02/19,4.94,1,59,march,2019
8767378,Ampio appartamento centro storico,45970224,Gianluigi,,Santo Stefano,4.448.894,113.421,Entire home/apt,81,1,164,10/02/19,3.97,1,312,march,2019
8787631,Quiet apartment in the historical centre,46056137,Giovanna,,Santo Stefano,444.854,1.134.778,Entire home/apt,70,2,49,02/01/19,1.21,3,29,march,2019
8804839,Monolocale (a6) in centro a Bologna,41791621,Matteo,,Santo Stefano,4.449.908,1.134.395,Entire home/apt,50,1,109,04/03/19,2.64,3,342,march,2019
8808918,stanza in centro a Bologna,46154850,Bruno,,Porto - Saragozza,444.903,1.133.653,Private room,32,2,111,28/09/18,2.77,1,0,march,2019
8813296,Camera privata per breve soggiorno,43516685,Malinee,,Savena,4.446.308,1.136.981,Private room,39,1,30,23/10/18,0.75,1,361,march,2019
8813488,Bologna Suite,2570614,Alex & Olivia,,Navile,4.450.912,1.135.033,Entire home/apt,60,1,5,02/01/18,0.15,3,107,march,2019
8826698,Cosy flat in historic Pratello!,16872973,Giuseppe,,Porto - Saragozza,4.449.456,113.317,Entire home/apt,56,2,269,27/02/19,6.70,1,208,march,2019
8852215,I 4 GATTI Bologna Guesthouse x3,5234186,Filippo,,Porto - Saragozza,4.449.236,1.132.753,Private room,80,1,5,27/03/18,0.14,6,81,march,2019
8853909,I 4 GATTI Bologna Guesthouse x2,5234186,Filippo,,Porto - Saragozza,4.449.186,113.282,Private room,60,1,7,04/10/18,0.19,6,175,march,2019
8856874,The Queen Room with Private Bathroom and the Moon,4714339,Beatrice,,Navile,4.450.932,1.135.008,Private room,40,2,22,08/02/19,0.61,3,239,march,2019
8864375,Stanza con letto matrimoniale,46401293,Anna Maria,,San Donato - San Vitale,4.450.674,1.137.105,Private room,38,1,7,28/03/18,0.18,1,36,march,2019
8874125,Stanza Nido - Casa Fluò Relais,17806592,Casa Fluò,,Santo Stefano,4.444.421,1.132.009,Private room,60,1,3,18/03/18,0.17,5,363,march,2019
8882311,N°2 in the heart of Bologna,10192330,Cristiana,,Porto - Saragozza,4.449.178,1.134.088,Private room,32,1,338,05/03/19,8.35,1,293,march,2019
8900518,Un angolo di tranquillità e design,13627646,Laura,,Porto - Saragozza,4.449.785,1.133.641,Entire home/apt,45,1,87,01/01/19,2.19,3,265,march,2019
8911200,TRILOCALE ARREDATO SEMINTERRATO,24069232,Vincenzo,,Borgo Panigale - Reno,4.449.309,112.956,Private room,50,1,9,28/12/17,0.22,3,78,march,2019
8917638,Bilocale per vacanze all-inclusive,46636655,Giorgio,,Porto - Saragozza,4.448.921,1.132.202,Entire home/apt,60,1,1,22/09/17,0.06,5,3,march,2019
8937424,Cà del Genio villa con vista,30832857,Lorenzo,,Porto - Saragozza,4.448.144,1.132.283,Entire home/apt,140,1,33,11/11/18,0.82,3,125,march,2019
8944069,Casa di Matilde,46753297,Cinzia,,Santo Stefano,4.449.356,1.134.687,Entire home/apt,100,1,54,21/02/19,1.39,1,302,march,2019
8960184,Dbl room walk distance from BolognaFiere +Ac+ Wifi,663724,Alberto,,San Donato - San Vitale,4.450.812,113.789,Private room,26,1,10,04/11/18,0.26,2,165,march,2019
8976836,Z8 Apartment + Studio flat,11890324,Silvia E Jacopo,,Santo Stefano,4.450.137,1.135.199,Entire home/apt,182,2,73,21/02/19,1.82,6,105,march,2019
8984680,Bologna Bella Apartament,46937952,Francesca,,Porto - Saragozza,444.956,1.133.525,Entire home/apt,49,3,60,03/03/19,1.48,2,70,march,2019
8999261,THE FROG'S  HIDEAWAY,47002452,Marco,,Santo Stefano,444.932,1.134.733,Entire home/apt,105,3,2,24/06/17,0.06,1,255,march,2019
9001451,Central flat with garden,4978470,Simone,,Santo Stefano,444.855,1.134.961,Entire home/apt,54,4,50,18/01/19,1.25,1,1,march,2019
9004807,CASA KLARA in centro storico,11543364,Giovanna,,Santo Stefano,444.943,1.135.184,Entire home/apt,55,2,85,28/12/18,2.42,3,148,march,2019
9035723,Luxury appartment with balcony,36510777,Matteo,,Santo Stefano,4.448.629,113.352,Entire home/apt,114,5,0,,,1,130,march,2019
9038881,Matteotti 3 bedrooms apt + garage,47174661,Monica,,Navile,4.451.101,1.134.679,Entire home/apt,130,3,6,11/12/17,0.16,1,0,march,2019
9043638,Millenottibologna Apartment.,47089936,Apartment,,Santo Stefano,4.449.899,1.134.947,Entire home/apt,55,2,43,17/02/19,1.06,1,214,march,2019
9046270,in zona verde e centralissima,47203154,Silvia,,Santo Stefano,4.448.334,1.136.211,Private room,20,1,14,22/02/19,0.47,1,340,march,2019
9108618,Grazioso monolocale centro Bologna,8906651,Arrigo,,Porto - Saragozza,4.450.554,1.133.829,Entire home/apt,60,2,57,03/03/19,1.47,2,73,march,2019
9109831,Stanza matrimoniale (double room) a Bologna,47475260,Francesco,,Santo Stefano,4.449.256,1.134.679,Private room,28,1,18,03/03/19,0.47,1,339,march,2019
9161978,Accogliente pied-a-terre nel centro di Bologna,47690290,Giulio,,Santo Stefano,4.448.734,1.135.644,Private room,40,2,18,11/11/18,0.71,1,0,march,2019
9162341,monolocale di 35 metri quadri,24069232,Vincenzo,,Borgo Panigale - Reno,4.450.518,1.130.023,Entire home/apt,40,1,10,03/06/18,0.25,3,0,march,2019
9171999,Lovely large double room - central,32491350,Andrea,,Porto - Saragozza,4.449.332,1.133.762,Private room,35,2,64,21/02/19,1.61,3,5,march,2019
9180592,ROOM IN BOLOGNA FIERA AREA WITH BREAKFAST,45597403,Patrizia,,San Donato - San Vitale,4.449.852,1.137.216,Private room,35,2,29,01/01/19,0.79,1,351,march,2019
9192098,Bright and central apartment,47819458,Guido,,Santo Stefano,4.449.465,1.134.473,Entire home/apt,79,2,1,17/12/18,0.37,5,256,march,2019
9192863,camera Porta Mascarella,47527494,Giuseppe,,Santo Stefano,4.450.062,1.135.198,Private room,33,1,47,19/11/17,1.16,1,338,march,2019
9203421,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 1,47871791,Emanuela E Andrea,,Navile,4.450.865,1.135.506,Entire home/apt,60,3,4,08/09/18,0.11,1,263,march,2019
9244083,Bologna Bohème - The Place Apartments,20155269,Andrea,,Santo Stefano,4.449.134,1.135.262,Entire home/apt,69,2,92,20/02/19,2.33,1,42,march,2019
9255699,Il grande Rivareno 47,13627646,Laura,,Porto - Saragozza,4.449.742,1.133.641,Entire home/apt,110,1,44,27/12/18,1.13,3,278,march,2019
9311807,Studio flat in the heart of Bologna,34523290,Toni,,Santo Stefano,4.449.869,1.134.775,Entire home/apt,60,1,29,02/01/19,0.80,1,356,march,2019
9311845,Nice and quite studio in Bologna,48335364,Laura (Con Mia Sorella Adele),,Savena,4.447.381,1.139.204,Entire home/apt,41,2,36,26/02/19,0.92,1,342,march,2019
9321461,80mq  a 2 passi da Clinica Toniolo,48381043,Monica,,Savena,4.446.567,1.137.121,Entire home/apt,50,1,88,06/03/19,2.25,1,343,march,2019
9362456,CAMERA CENTRALE SUNRISE,35860437,Carmela,,Navile,4.451.209,1.134.238,Private room,20,28,5,01/09/18,0.16,2,250,march,2019
9362571,CAMERA PANORAMICA BIKE,35860437,Carmela,,Navile,4.451.309,1.134.279,Private room,18,28,4,31/08/18,0.14,2,249,march,2019
9374720,Casa Rondone nel cuore di Bologna,2327807,Brunella,,Porto - Saragozza,4.450.001,1.133.635,Entire home/apt,120,2,68,12/11/18,1.73,2,10,march,2019
9382153,Nel Cuore di Bologna,44752106,Gianraniero,,Porto - Saragozza,4.449.368,1.133.839,Entire home/apt,70,2,116,28/12/18,2.93,1,340,march,2019
9386423,lovely little art flat,1932211,Anna Fra,,Santo Stefano,444.873,1.134.202,Entire home/apt,60,3,15,31/01/19,0.42,1,256,march,2019
9402791,Appartamento in centro storico,596158,Pier Giulio,,Santo Stefano,445.007,113.495,Entire home/apt,85,2,93,06/03/19,2.55,1,306,march,2019
9430962,Casa Manfredi,48883742,Francesco,,San Donato - San Vitale,4.449.135,1.137.153,Entire home/apt,50,3,74,26/02/19,1.91,1,326,march,2019
9432704,Stanza in Porta San Felice,673499,Marina,,Porto - Saragozza,4.449.841,1.132.651,Private room,40,2,3,18/01/19,0.28,2,281,march,2019
9443489,DeLightful Large Room Near Station,35458683,Raffaella & Miro,,Navile,44.517,1.134.276,Private room,39,1,147,01/01/19,3.77,1,81,march,2019
9448851,Matrimoniale Standard,30830702,Nicola,,Porto - Saragozza,4.449.592,1.134.111,Private room,194,1,3,29/04/16,0.08,9,246,march,2019
9467321,Camera dolce Camera,49064460,Maurizio,,San Donato - San Vitale,4.448.897,113.694,Private room,25,2,39,03/03/19,0.99,1,346,march,2019
9488520,Confortevole silenzioso e comodo,8906651,Arrigo,,Borgo Panigale - Reno,4.452.026,1.127.122,Entire home/apt,70,3,14,10/11/18,0.39,2,347,march,2019
9490794,Affascinante casa in centro,34888837,Giuseppe,,Porto - Saragozza,4.449.486,1.133.267,Private room,35,30,74,30/11/18,1.91,1,271,march,2019
